St Vincent's Private Sydney,Private,406 Victoria Street,"Darlinghurst, NSW 2010","
02 8382 7111
",http://www.stvincentsprivatehospital.com.au/,200–500,Member of St Vincent's Health Australia,['Intensive care unit']
Stanthorpe Hospital,Public,8 McGregor Terrace,"Stanthorpe, Qld 4380","
07 4683 3400
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-stanthorpe-hs.asp,< 50,Member of St Vincent's Health Australia,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Obstetric services']"
State Forensic Mental Health Service,Public,Brockway Road,"Mount Claremont, WA 6010","
08 9347 6960
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=71,< 50,Member of St Vincent's Health Australia,['Psychiatric unit']
Stawell Regional Health,Public,27-29 Sloane Street,"Stawell, Vic 3380","
03 5358 8500
",http://www.srh.org.au/,< 50,Member of St Vincent's Health Australia,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Oncology unit']"
Stirling Hospital,Private,20 Milan Terrace,"Stirling, SA 5152","
08 8339 0200
",http://www.stirlinghospital.org.au,< 50,,[]
Strathalbyn and District Health Service,Public,14 Alfred Place,"Strathalbyn, SA 5255","
08 8536 5333
",http://www.sahealth.sa.gov.au/strathalbynhospital,< 50,,"['Emergency services', 'Nursing home care unit', 'Rehabilitation unit']"
Strathfield Private Hospital,Private,3 Everton Road,"Strathfield, NSW 2135","
02 9745 7444
",http://www.strathfieldprivate.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Intensive care unit']"
Streaky Bay Hospital,Public,1 Flinders Drive,"Streaky Bay, SA 5680","
08 8626 1009
",http://www.sahealth.sa.gov.au/streakybayhospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Emergency services']
Subiaco Private Hospital,Private,"Suite 9, 1 Salvado Road","Subiaco, WA 6008","
08 6555 6599
",http://www.curagroup.com.au/subiaco-private-hospital,< 50,,[]
Sunbury Day Hospital,Public,7 Macedon Street,"Sunbury, Vic 3429","
03 9732 8600
",http://www.curagroup.com.au/subiaco-private-hospital,< 50,,['Maintenance renal dialysis unit']
Sunnybank Private Hospital,Private,245 McCullough Street,"Sunnybank, Qld 4109","
07 3344 9444
",http://www.sunnybankprivatehospital.com.au,100–199,Member of Healthscope,"['Coronary care unit', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Sunshine Coast Haematology and Oncology Clinic,Private,10 King Street,"Buderim, Qld 4556","
07 5479 0000
",http://www.schoc.com,< 50,Member of Montserrat Day Hospitals,[]
Sunshine Coast University Hospital,Public,6 Doherty Street,"Birtinya, Qld 4575","
07 5202 0000
",http://www.health.qld.gov.au/scuhospital,200–500,Member of Montserrat Day Hospitals,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Sunshine Coast University Private Hospital,Private,3 Doherty Street,"Birtinya, Qld 4575","
07 5390 6000
",http://www.sunshinecoastuniversityprivate.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,['Intensive care unit']
Sunshine Hospital,Public,176 Furlong Road,"St Albans, Vic 3021","
03 8345 1333
",http://www.sunshinecoastuniversityprivate.com.au/,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Clinical genetics unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Surat Hospital,Public,Ivan Street,"Surat, Qld 4417","
07 4626 5166
",http://www.health.qld.gov.au/services/southwest/swest_surat_hosp.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services']"
Sutherland Heart Clinic,Private,"Level 2, The Sutherland Hospital, The Kingsway","Caringbah, NSW 2229","
02 9540 8555
",http://www.sutherlandheartclinic.com.au,< 50,,['Coronary care unit']
Sutherland Hospital,Public,430 Kingsway,"Caringbah, NSW 2229","
02 9540 7111
",http://www.seslhd.health.nsw.gov.au/TSH/,200–500,,"['Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Infectious diseases unit', 'Intensive care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service']"
Swan District Hospital,Public,Eveline Road,"Middle Swan, WA 6056","
02 9540 7111
",http://www.seslhd.health.nsw.gov.au/TSH/,tment or services not available at this hospital,,"['Domiciliary care unit', 'Geriatric assessment unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Swan Hill District Health [Nyah],Public,Monash Avenue,"Nyah West, Vic 3595","
03 5030 2572
",http://www.seslhd.health.nsw.gov.au/TSH/,< 50,,[]
Swan Hill District Health [Swan Hill],Public,48 Splatt Street,"Swan Hill, Vic 3585","
03 5033 9300
",http://www.shdh.org.au,< 50,,"['Acute renal dialysis unit', 'Emergency department', 'Nursing home care unit']"
Sydney Adventist Hospital,Private,185 Fox Valley Road,"Wahroonga, NSW 2076","
02 9487 9111
",http://www.sah.org.au,> 500,Member of Adventist HealthCare,"['Acute renal dialysis unit', 'Coronary care unit', 'Emergency department', 'Hospice care unit', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Sydney Children's Hospital,Public,High Street,"Randwick, NSW 2031","
02 9382 1111
",http://www.sch.edu.au/,100–199,Member of Adventist HealthCare,"['Acute renal dialysis unit', 'Acute spinal cord injury unit', 'AIDS unit', 'Alcohol and drug unit', 'Bone marrow transplantation unit', 'Cardiac surgery unit', 'Clinical genetics unit', 'Diabetes unit', 'Emergency department', 'Epilepsy centre', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit', 'Sleep centre']"
Sydney Day Surgery - Prince Alfred,Private,"RPAH Medical Centre - Suite 106, 100 Carillon Avenue","Newtown, NSW 2042","
02 9550 5600
",http://www.curagroup.com.au/sydney-day-surgery-prince-alfred,< 50,Member of Cura Day Hospitals Group,[]
Sydney Dental Hospital,Public,2 Chalmers Street,"Surry Hills, NSW 2010","
02 9293 3200
",http://www.sswahs.nsw.gov.au/sydneydentalhospital,< 50,Member of Cura Day Hospitals Group,[]
Sydney Hospital / Sydney Eye Hospital,Public,8 Macquarie Street,"Sydney, NSW 2000","
02 9382 7111
",http://www.seslhd.health.nsw.gov.au/SHSEH/default.asp,50–99,Member of Cura Day Hospitals Group,"['Emergency department', 'Major plastic or reconstructive surgery unit']"
Sydney Road Clinic,Public,732 Sydney Road,"Brunswick, Vic 3056","
03 9386 5627
",http://www.seslhd.health.nsw.gov.au/SHSEH/default.asp,not available,Member of Cura Day Hospitals Group,[]
Sydney Southwest Private Hospital,Private,40 Bigge Street,"Liverpool, NSW 2170","
02 9821 0333
",http://www.sydneysouthwestprivatehospital.com.au,50–99,Member of Healthscope,"['Obstetric services', 'Paediatric service', 'Psychiatric unit']"
Tailem Bend District Hospital,Public,74 Princes Highway,"Tailem Bend, SA 5260","
08 8572 5800
",http://www.sahealth.sa.gov.au/tailembendhospital,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Tallangatta Health Service,Public,25 Barree Street,"Tallangatta, Vic 3700","
02 6071 5200
",http://www.sahealth.sa.gov.au/tailembendhospital,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Tamara Private Hospital,Private,2-6 Dean Street,"Tamworth, NSW 2340","
02 6766 1955
",http://www.tamaraprivate.com.au/,50–99,Member of Ramsay Health Care Australia Pty Ltd,['Obstetric services']
Tamworth Hospital,Public,31 Dean Street,"Tamworth, NSW 2340","
02 6767 7700
",http://www.tamaraprivate.com.au/,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Clinical genetics unit', 'Coronary care unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Tanunda War Memorial Hospital,Public,15 Mill Street,"Tanunda, SA 5352","
08 8563 2398
",http://www.sahealth.sa.gov.au/Tanundahospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Obstetric services']"
Tara Hospital,Public,15 Bilton Street,"Tara, Qld 4421","
07 4678 7900
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-tara-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services']"
Taroom Hospital,Public,Miller Street,"Taroom, Qld 4420","
07 4628 9900
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-taroom-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services']"
Tasman Health and Community Service,Public,1614 Nubeena Road,"Nubeena, Tas 7184","
03 6250 9000
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-taroom-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Temora Hospital,Public,169 Loftus Street,"Temora, NSW 2666","
02 6980 0200
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-taroom-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Obstetric services']"
Tennant Creek Hospital,Public,41 Schmidt Street,"Tennant Creek, NT 860","
08 8962 4399
",http://www.health.nt.gov.au/Hospitals/Tennant_Creek_Hospital/index.aspx,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Emergency department', 'Maintenance renal dialysis unit', 'Obstetric services']"
Tenterfield Hospital,Public,1-5 Naas Street,"Tenterfield, NSW 2372","
02 6739 5200
",http://www.health.nt.gov.au/Hospitals/Tennant_Creek_Hospital/index.aspx,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Terang & Mortlake Health Service [Terang],Public,13 Austin Avenue,"Terang, Vic 3264","
03 5592 0222
",http://www.tmhs.vic.gov.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services']"
Texas Hospital,Public,Mingoola Road,"Texas, Qld 4385","
07 4653 3200
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-texas-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services']"
The Alfred,Public,55 Commercial Road,"Prahran, Vic 3181","
03 9076 2000
",http://www.alfred.org.au,> 500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'AIDS unit', 'Bone marrow transplantation unit', 'Burns unit', 'Cardiac surgery unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Heart transplantation unit', 'Hospice care unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neurosurgical unit', 'Oncology unit', 'Psychiatric unit', 'Renal transplantation unit', 'Sleep centre']"
The Avenue Hospital,Private,40 The Avenue,"Windsor, Vic 3181","
03 9529 7377
",http://www.theavenuehospital.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,['Coronary care unit']
The Bays Hospital,Private,Vale Street,"Mornington, Vic 3931","
03 5975 2009
",http://www.thebays.com.au,100–199,,"['Acute renal dialysis unit', 'Nursing home care unit', 'Obstetric services']"
The Bendigo Hospital,Public,62 Lucan Street,"Bendigo, Vic 3550","
03 5454 6000
",http://www.bendigohealth.org.au,200–500,,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit']"
The Border Cancer Hospital,Private,201-239 Borella Road,"Albury, NSW 2640","
02 6064 1400
",http://www.bordercancerhospital.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
The Cairns Clinic,Private,253 Sheridan Street,"Cairns, Qld 4870","
07 4050 7000
",http://www.bordercancerhospital.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
The Canberra Hospital,Public,Yamba Drive,"Garran, ACT 2605","
02 6244 2222
",http://www.canberrahospital.act.gov.au,> 500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'AIDS unit', 'Alcohol and drug unit', 'Bone marrow transplantation unit', 'Cardiac surgery unit', 'Clinical genetics unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Geriatric assessment unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
The Children's Hospital at Westmead,Public,178 Hawkesbury Road,"Westmead, NSW 2145","
02 9845 0000
",http://www.chw.edu.au/,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Acute spinal cord injury unit', 'Alcohol and drug unit', 'Bone marrow transplantation unit', 'Burns unit', 'Cardiac surgery unit', 'Clinical genetics unit', 'Diabetes unit', 'Emergency department', 'Epilepsy centre', 'Hospice care unit', 'Infectious diseases unit', 'Intensive care unit', 'Liver transplantation unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit', 'Renal transplantation unit', 'Sleep centre']"
The Eye Hospital,Private,262 Charles Street,"Launceston, Tas 7250","
03 6334 4960
",http://www.curagroup.com.au/the-eye-hospital,not available,Member of Cura Day Hospitals Group,[]
The Geelong Clinic,Private,98 Townsend Road,"St Albans Park, Vic 3219","
03 5248 1155
",http://www.thegeelongclinic.com.au,< 50,Member of Healthscope,['Psychiatric unit']
The Hills Clinic Kellyville,Private,15-17 Memorial Avenue,"Kellyville, NSW 2155","
1300 122 144
",http://www.thehillsclinic.com.au,< 50,Member of Healthe Care,['Psychiatric unit']
The Hills Private Hospital,Private,499 Windsor Road,"Baulkham Hills, NSW 2153","
02 9639 3333
",http://www.thehillsprivatehospital.com.au,50–99,Member of Healthscope,['Psychiatric unit']
The Hobart Clinic,Private,31 Chipmans Road,"Rokeby, Tas 7019","
03 6247 9960
",http://www.thehobartclinic.com.au,not available,,['Psychiatric unit']
The Kilmore & District Hospital,Public,Rutledge Street,"Kilmore, Vic 3764","
03 5734 2000
",http://www.thehobartclinic.com.au,< 50,,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Obstetric services', 'Oncology unit']"
The McKellar Centre,Public,45-95 Ballarat Road,"North Geelong, Vic 3215","
03 5279 2222
",http://www.thehobartclinic.com.au,100–199,,"['Domiciliary care unit', 'Geriatric assessment unit', 'Hospice care unit', 'Nursing home care unit', 'Rehabilitation unit']"
The Melbourne Clinic,Private,130 Church Street,"Richmond, Vic 3121","
03 9429 4688
",http://www.themelbourneclinic.com.au,100–199,Member of Healthscope,['Psychiatric unit']
The Memorial Hospital,Private,Sir Edwin Smith Avenue,"North Adelaide, SA 5006","
08 8366 3800
",http://www.thememorialhospital.org.au,100–199,Member of Healthscope,"['Intensive care unit', 'Paediatric service']"
The Mornington Centre,Public,Corner of Tyalla Grove and Separation Street,"Mornington, Vic 3931","
03 5976 2733
",http://www.thememorialhospital.org.au,50–99,Member of Healthscope,"['Geriatric assessment unit', 'Rehabilitation unit']"
The Northern Hospital [Epping],Public,185 Cooper Street,"Epping, Vic 3076","
03 8405 8000
",http://www.nh.org.au,200–500,Member of Healthscope,"['Acute renal dialysis unit', 'Cardiac surgery unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit']"
The Park Centre For Mental Health,Public,Corner of Ellerton Drive and Wolston Park Road,"Wacol, Qld 4076","
07 3271 8222
",http://www.health.qld.gov.au/services/westmoreton/the-park.asp,100–199,Member of Healthscope,['Psychiatric unit']
The Peter James Centre [East Burwood],Public,321-345 Burwood Highway,"Forest Hill, Vic 3131","
03 9881 1888
",https://www.easternhealth.org.au/locations/peter-james-centre,100–199,Member of Healthscope,"['Geriatric assessment unit', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Psychiatric unit', 'Rehabilitation unit']"
The Prince Charles Hospital,Public,Rode Road,"Chermside, Qld 4032","
07 3139 4000
",http://www.health.qld.gov.au/services/metronorth/metronorth_tpch.asp,> 500,Member of Healthscope,"['Alcohol and drug unit', 'Cardiac surgery unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Heart transplantation unit', 'Hospice care unit', 'Infectious diseases unit', 'Intensive care unit', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit', 'Sleep centre']"
The Queen Elizabeth Hospital,Public,28 Woodville Road,"Woodville, SA 5011","
08 8222 6000
",http://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/health+services/hospitals+and+health+services+metropolitan+adelaide/the+queen+elizabeth+hospital/the+queen+elizabeth+hospital,200–500,Member of Healthscope,"['Acute renal dialysis unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Epilepsy centre', 'Geriatric assessment unit', 'Hospice care unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Oncology unit', 'Psychiatric unit', 'Sleep centre']"
The Royal Victorian Eye & Ear Hospital,Public,32 Gisborne Street,"East Melbourne, Vic 3002","
03 9929 8666
",https://www.eyeandear.org.au/,50–99,Member of Healthscope,"['Clinical genetics unit', 'Emergency department', 'Paediatric service']"
The Skin & Cancer Foundation Australia,Private,7 Ashley Lane,"Westmead, NSW 2145","
02 8833 3000
",http://www.skin.com.au,< 50,,[]
The Sydney Clinic,Private,22-24 Murray Street,"Bronte, NSW 2024","
02 9389 8888
",http://www.thesydneyclinic.com.au,< 50,Member of Healthscope,['Psychiatric unit']
The Sydney Private Hospital Incorporating the NSW Eye Centre,Private,63 Victoria Street,"Ashfield, NSW 2131","
02 9797 0555
",http://www.iphoa.com.au,50–99,,[]
The Townsville Hospital,Public,100 Angus Smith Drive,"Douglas, Qld 4814","
07 4433 1111
",http://www.health.qld.gov.au/services/townsville/tville_tville_hosp.asp,> 500,,"['Acute renal dialysis unit', 'Cardiac surgery unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Hospice care unit', 'Infectious diseases unit', 'Intensive care unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit', 'Sleep centre']"
The Tweed Hospital,Public,14 Powell Street,"Tweed Heads, NSW 2485","
07 5536 1133
",http://www.health.qld.gov.au/services/townsville/tville_tville_hosp.asp,200–500,,"['Acute renal dialysis unit', 'Coronary care unit', 'Domiciliary care unit', 'Emergency department', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit']"
The Valley Private Hospital,Private,Corner of Police and Gladstone Roads,"Mulgrave, Vic 3170","
03 9790 9333
",http://www.thevalleyprivate.com.au,100–199,Member of Healthe Care,"['Coronary care unit', 'Emergency department', 'Intensive care unit']"
The Victoria Clinic,Private,324 Malvern Road,"Prahran, Vic 3181","
03 9526 0200
",http://www.thevictoriaclinic.com.au,< 50,Member of Healthscope,['Psychiatric unit']
The Victorian Rehabilitation Centre,Private,499 Springvale Road,"Glen Waverley, Vic 3150","
03 9566 2777
",http://www.thevictorianrehabilitationcentre.com.au,100–199,Member of Healthscope,[]
The Wesley Hospital,Private,451 Coronation Drive,"Auchenflower, Qld 4066","
07 3232 7000
",http://www.uchealth.com.au/wesley,> 500,Member of UnitingCare Health,"['Acute renal dialysis unit', 'Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Theodore Hospital,Public,The Boulevard,"Theodore, Qld 4719","
07 4990 3000
",http://www.health.qld.gov.au/services/central-queensland/theodore.asp,< 50,Member of UnitingCare Health,"['Domiciliary care unit', 'Emergency services']"
Thomas Walker Hospital,Public,Hospital Road,"Concord West, NSW 2138","
02 9736 2288
",http://www.health.qld.gov.au/services/central-queensland/theodore.asp,< 50,Member of UnitingCare Health,['Psychiatric unit']
Thursday Island Hospital,Public,163 Douglas Street,"Thursday Island, Qld 4875","
07 4069 0200
",https://www.health.qld.gov.au/services/torres-cape/torres_ti_hosp,< 50,Member of UnitingCare Health,"['Emergency services', 'Obstetric services']"
Tibooburra Hospital,Public,Sturt Street,"Tibooburra, NSW 2880","
08 8091 3302
",https://www.health.qld.gov.au/services/torres-cape/torres_ti_hosp,< 50,Member of UnitingCare Health,['Emergency department']
Timboon & District Healthcare Service,Public,21 Hospital Road,"Timboon, Vic 3268","
03 5558 6000
",http://www.timboonhealthcare.com.au,< 50,Member of UnitingCare Health,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit', 'Obstetric services']"
Tingha Multi Purpose Service,Public,Inverell Road,"Tingha, NSW 2369","
02 6723 3901
",http://www.timboonhealthcare.com.au,< 50,Member of UnitingCare Health,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Tocumwal Hospital,Public,Adams Street,"Tocumwal, NSW 2714","
03 5874 2166
",http://www.timboonhealthcare.com.au,< 50,Member of UnitingCare Health,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Tom Price Hospital,Public,862 Mine Road,"Tom Price, WA 6751","
08 9159 5222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=257,< 50,Member of UnitingCare Health,['Emergency services']
Tomaree Hospital,Public,2 Trevally Street,"Nelson Bay, NSW 2315","
02 4984 0700
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=257,< 50,Member of UnitingCare Health,"['Emergency department', 'Geriatric assessment unit', 'Hospice care unit']"
Toosey Memorial Hospital (Longford),Public,10 Archer Street,"Longford, Tas 7301","
03 6391 1202
",http://www.dhhs.tas.gov.au/service_information/service_delivery_points/toosey_aged_and_community_care,< 50,Member of UnitingCare Health,[]
Toowong Private Hospital,Private,496 Milton Road,"Toowong, Qld 4066","
07 3721 8000
",http://www.toowongprivatehospital.com.au,50–99,,['Psychiatric unit']
Toowoomba Hospital,Public,Pechey Street,"Toowoomba, Qld 4350","
07 4616 6000
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-toowoomba-hs.asp,200–500,,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Toowoomba Surgicentre,Private,18 Scott Street,"Toowoomba, Qld 4350","
07 4659 3100
",http://www.curagroup.com.au/toowoomba-surgicentre/,< 50,Member of Cura Day Hospitals Group,[]
Tottenham Multipurpose Service,Public,Lot 10 Moondana Street,"Tottenham, NSW 2873","
02 6891 6200
",http://www.curagroup.com.au/toowoomba-surgicentre/,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Townsville Day Surgery,Private,1 Martinez Avenue,"West End, Qld 4810","
07 4725 4500
",http://www.townsvilledaysurgery.com.au,< 50,,[]
Trangie Multi Purpose Service,Public,28 Harris Street,"Trangie, NSW 2823","
02 6880 8200
",http://www.townsvilledaysurgery.com.au,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
"Tresillian Family Care Centre, Canterbury",Public,McKenzie Street,"Belmore, NSW 2192","
02 9787 0800
",http://www.tresillian.net/,< 50,,[]
"Tresillian Family Care Centre, Kingswood",Public,1b Barber Avenue,"Kingswood, NSW 2747","
02 4734 2124
",https://www.tresillian.org.au/,< 50,,[]
Trundle Multi Purpose Health Service,Public,44 Brookview Street,"Trundle, NSW 2875","
02 6892 1051
",https://www.tresillian.org.au/,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Tullamore Multi Purpose Health Service,Public,1 Hinkler Street,"Tullamore, NSW 2874","
02 6891 3100
",https://www.tresillian.org.au/,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Tully Hospital,Public,Bryant Street,"Tully, Qld 4854","
07 4068 4144
",http://www.health.qld.gov.au/services/cairns-hinterland/cairns_tully_hosp.asp,< 50,,"['Emergency services', 'Obstetric services']"
Tumbarumba Multi Purpose Service,Public,4 Mitchell Street,"Tumbarumba, NSW 2653","
02 6948 9600
",http://www.health.qld.gov.au/services/cairns-hinterland/cairns_tully_hosp.asp,< 50,,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Tumby Bay Hospital and Health Services,Public,8-11 Esplanade,"Tumby Bay, SA 5605","
08 8688 2007
",http://www.sahealth.sa.gov.au/tumbybayhospital,< 50,,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Tumut Hospital,Public,105 Simpson Street,"Tumut, NSW 2720","
02 6947 0800
",http://www.sahealth.sa.gov.au/tumbybayhospital,< 50,,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Obstetric services']"
Tweddle Child & Family Health Centre [Footscray],Public,53 Adelaide Street,"Footscray, Vic 3011","
03 9689 1577
",http://www.sahealth.sa.gov.au/tumbybayhospital,< 50,,['Domiciliary care unit']
Tweed Day Surgery,Private,38-44 Boyd Street,"Tweed Heads, NSW 2485","
07 5599 5522
",http://www.tweeddaysurgery.com.au,< 50,Member of Healthscope,[]
Ulladulla Endoscopy and Medical Centre,Private,111 Princes Highway,"Ulladulla, NSW 2539","
02 4455 5422
",http://www.ulladullaendoscopy.com.au,< 50,,[]
University Hospital Geelong,Public,Bellerine Street,"Geelong, Vic 3220","
03 4215 0000
",http://www.ulladullaendoscopy.com.au,200–500,,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Bone marrow transplantation unit', 'Cardiac surgery unit', 'Clinical genetics unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Epilepsy centre', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Sleep centre']"
Upper Murray Health & Community Services [Corryong],Public,20 Kiell Street,"Corryong, Vic 3707","
02 6076 3200
",http://www.umhcs.vic.gov.au,< 50,,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Nursing home care unit']"
Urana Multi Purpose Service,Public,127-129 Princess Street,"Urana, NSW 2645","
02 6920 8106
",http://www.umhcs.vic.gov.au,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Urbenville Multi Purpose Service,Public,45 Beaury Street,"Urbenville, NSW 2475","
02 6634 1600
",http://www.umhcs.vic.gov.au,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
